Lyrics,Regueton
"You know what i mean, (Oh oh oh) el equilibrio perfecto (ah ah), Dragón y Caballero (yeah), Eres para mí una diosa, Una fruta prohibida pero deliciosa, Perderme en el paraíso a tu lado no importa, Contigo se paga pecar, Puede ser mi ruina oportuna, Tal vez mí enfermedad o tal vez mí cura, Todo depende si me das tu dulzura, O me dices que no, Eres una estrella fugaz que la inmensidad, No puedo alcanzar y tú no te da ni cuenta, (Que hace tiempo estoy sediento de ti, Esto me esta quemando y así no puedo seguir), Eres una estrella fugaz que la inmensidad, No puedo alcanzar y tú no te da ni cuenta, (Que hace tiempo estoy temblando por ti, Y esto me esta pasando mami… díselo dragón), Te veo pasar tan cerca de mí, Ni me determina yo que me desvivo por ti, Como la nicotina difícil de combatir, Soy adicto a tu belleza lo tengo que admitir, Me dices que estas fuera de mi alcance, Que contigo no tengo chance, Que no me cansé, Que entre los dos nunca va nacer un romance, Porque somos de mundos tan distantes, Se que eres fruta prohibida pero, Daría mí vida por darte una mordida, La esperanza está encendida, Se que el amor te ha dejado un par de heridas, Pero esconderse nunca ha sido la salida, Eres para mí una diosa, Una fruta prohibida pero deliciosa, Perderme en el paraíso a tu lado no importa, Contigo se paga pecar (eres tan linda mami), Puede ser mí ruina oportuna, Tal vez mí enfermedad o tal vez mí cura, Todo depende si me das tu dulzura, O me dices que no (ayy baby dime que si), Eres una estrella fugaz que la inmensidad, No puedo alcanzar y tú no te da ni cuenta, (Que hace tiempo estoy sediento de ti, Esto me esta quemando y así no puedo seguir), Eres una estrella fugaz que la inmensidad, No puedo alcanzar y tú no te da ni cuenta, (Que estoy temblando desde el día en que te vi, Y esto me esta pasando mami…), Que no daría por ser el dueño de tus besos, Y es que contigo no me importan los excesos, Yo nací libre y ahora estoy preso, Este deseo lo llevo muy preso en cada hueso, Si tú me das la oportunidad, Te voy a enseñar que no te arrepentirás, Si alimentas el amor nunca morirá, Si lo deseas solo manda una señal, Se que eres fruta prohibida pero, Daría mí vida por darte una mordida, La esperanza está encendida, Se que el amor te ha dejado un par de heridas, Pero esconderse nunca ha sido la salida, (Desde Colombia hasta Jamaica, Haciendo un puente musical pa la historia, Dragón y Caballero, el equilibrio perfecto, Vamos a hacerlo una vez más, Tú sabes a lo que me refiero, Y esto es solo para ti… ay!), Eres para mí una diosa, Una fruta prohibida pero deliciosa, Perderme en el paraíso a tu lado no importa, Contigo se paga pecar (eres tan linda mami), Puede ser mí ruina oportuna, Tal vez mí enfermedad o tal vez mí cura, Todo depende si me das tu dulzura, O me dices que no (ayy ombeeee), Como te quiero (me estas torturando lento mami), Ayyyyy mí diosaaaa",True
"Desperte en la mañana, Sintiendo tu aroma, Mire al lado y no, No estabas en mí alcoba, Y recorde que todo ha terminado, Y recorde que no estas a mí lado, Y ahora sin tin, Lo pasado es pasado, Ya no eres más que un recuerdo, Y yo sin ti estoy contento, El final de esta historia quedara en mí memoria, Pero ya no te quiero, No me llames más, No me busques más, Dejame pues, Yo quiero cantar, Dejame volar, Dejame soñar, Pero no contigo, Una princesa que no fue real, Que facilmente pudo lastimar, Mí corazón no pidas perdón, Ya no sufro por ti, Ya no eres más que un recuerdo, Y yo sin ti estoy contento, El final de esta historia quedara en mí memoria, Pero ya no te quiero, No sabes, Te soy sincero, Sin ti no me muero yo, No quiero sentir tu amor, En este momento suelo pensar, Que eras mí vida y que ya no estas, Si sientes que todo ya no es igual, Lo siento por ti no voy a llorar, Desperte en la mañana, Sintiendo tu aroma, Mire al lado y no, No estabas en mí alcoba, Y recorde que todo ha terminado, Y recorde que no estas a mí lado, Y ahora sin tin, Lo pasado es pasado, Ya no eres mas que un recuerdo, Y yo sin ti estoy contento, El final de esta historia quedara en mí memoria, Pero ya no te quiero, (Pero ya no te quiero), Alexander dj, El lunatico, D-D-DJ, El Dragón, Para ustedes, Sonyk, Ahora si, Desde el alchemist studio, Con el alquimosty, Sonyk El Dragón, (Jerson d d dj)",True
"pedirle al sol que no salga otra vez, es como pedirle al fuego que no arda tal vez, a mi corazon que se olvide de ti, en mi corazon que olvide el sentimiento y, todo todo todo lo que yo de ti pienso, de ti yo pienso que eres la que me hace feliz, La que cambia a soleado un dia tan gris, la que cambia mis colores y cambia su matiz, asi puedes ver lo que eres para mi, Y es que nose si deba esperarte, y es que nose si deba olvidarte, y es que tu amor de mi hace parte, y dimelo ya que quieres amarme, (bis), Por que no me dices las cosas que callas, para yo tumbar de una vez las murallas, que hemos creado entre nosotros dos, Ay dime mujer cual fue la razon, del cambio tan grande en nuestra relacion, si antes de todo todo era color perfeccion, si estas confundida pues yo estoy igual, sino estas preparada me parece normal, solo te pido hoy que no lo dejes pasar, Y es que nose si deba esperarte, y es que nose si deba olvidarte, y es que tu amor de mi hace parte, y dimelo ya que quieres amarme, (bis), Ahora si, el dragon, desde al alchemist studio, mosty la leyenda, el alquimista musical, dale, el dragon",True
"Porque sera que?, Cuando hacemos el amor, Ya no es lo mismo de ayer, Cuando el tiempo, Lo haciamos valer, Parece que los años congelo, Lo que muy hubo entre tu y yo, Por eso te tengo que confesar, Es algo que no puedo, Ya ocultar, Se me acabo el amor, Lo siente babe esto termino, Desperte una mañana, Y no era lo que yo soñe, Perdoname, Perdoname, Se que falle, Lo siente babe esto termino, Desperte una mañana, Y no era lo que ayer fue, Perdoname, Perdoname, Si te decepcione, Esta cama que antes se cubria en llamas, Ahora esta congelada se acabo en cuento de hadas, De esa pasion ya no queda nada toneladas de miradas, Y un selencio que mata me delata, Hay que admitir que las cosas cambian y la pena se desata, Se fue el amor se fue sed si todas las ganas de vivir, Que como fue? Yo no lo se, Pero en ya no encuentro placer, Ya no puedo resistirlo y no se como decirlo, Lo siento estoy saliendo con otra mujer, No puedo más, Engañar un corazón, Mí pecado fue cañar, Mí silencio va a estallar, Y aunque nos duela esto debe terminar, Por nuestro bien aqui nadie bede sufrir más, Y aunque no tenga en un mañana tu perdón, Yo necesito confesarte que hoy, Se me acabo el amor, Lo siente babe esto termino, Tal vez mañana ya no tenga tu perdón, Perdoname, Perdoname, Si te decepsione, Esque otra mujer a llegado a mi vida, Y en ti ahora dejo una gran herida, Perdoname, Perdoname, Hoy tengo otra mujer",True
"Como olvidarte si estas aqui, Y no miras si estas en frente de mi, Acaso ya no es obvio lo que siento por ti, Te quiero y yo, Niña tan linda eres mi anhelo, Te quiero y yo, Yo por tenerte te daria el cielo, Te quiero y yo, Niña tan linda eres mi anhelo, Te quiero y yo, (El dragón), Cuanto no daria yo mujer por haber cambiado, Las palabras hasta luego por un te amo, Y decir lo que debi haber dicho en ese momento, No esperar hasta que quemaras en mi el pensamiento, Y ahora ya nose si tu me querras, El tiempo paso y no te pude olvidar, Te veo de nuevo por ahi pasar, Mi corazón late mas fuerte y te quiere amar, Te quiero y yo, Niña tan linda eres mi anhelo, Te quiero y yo, Yo por tenerte te daria el cielo, Te quiero y yo, Niña tan linda eres mi anhelo, Te quiero y yo, Quiero yo expresarte, Lo que siento por ti, Cuando voy acercarme, Yo no se que decir, Pero se que en el fondo, Tu te mueres por mi, Pero se que muy pronto, Volveras junto a mi, Y ahora si te amare, Para siempre mujer, Y sera como ayer, Que tu me amabas tambien, Te quiero y yo, Niña tan linda eres mi anhelo, Te quiero y yo, Yo por tenerte te daria el cielo, Te quiero y yo, Niña tan linda eres mi anhelo, Te quiero y yo, Presenta, El dragón, Desde, Alchemist studio, Mosty el alquimista musical, La leyenda, El dragón, Ahora si",True
"Vas mi vida, Perdiendo el suelo, Te vas sin despedida, Te vas hiriendo el cielo, Te di mi vida, Te amaba tanto, Dragones en el viento, Que rompieron nuestro encanto, No podía, Y no leía, Las líneas tan heridas, Tatuadas en tu alma, Te vas fugas, a la eternidad, Dragón, parece un Dragón, Tus recuerdos quedaron salpicando fuego, Dragón, parece un Dragón, Va salpicando el fuego, Va hiriendo el cielo, Dragón, parece un Dragón, Tus recuerdos quedaron salpicando fuego, Dragón, parece un Dragón, Hiriendo la eternidad, Veneno y penas, Fluyen por tus venas, Ficticio paraíso, Y yo sin darme cuenta, Dolor por dentro, Dragones en el viento, Clavaron sus colmillos, La adicciones un sufrimiento, Te vas fugas, a la eternidad, Dragón, parece un Dragón, La adicción clava sus colmillos en el cuello, Dragón, parece un Dragón, Va salpicando el fuego,, Va hiriendo el cielo, Dragón, parece un Dragón, Tus recuerdos quedaron salpicando fuego, Dragón, parece un Dragón, Hiriendo la eternidad, Te vas fugas, a la eternidad, Dragón, parece un Dragón, Tus recuerdos quedaron salpicando fuego, Dragón, parece un Dragón, Va salpicando el fuego, Va hiriendo el cielo, Dragón, parece un Dragón, Tus recuerdos quedaron salpicando fuego, Dragón, parece un Dragón, Hiriendo la eternidad",True
"A menudo te pienso, Olvidarte lo intento, Pero fue tan intenso lo que hubo, Entre tu y yo, No puedo darle muerte, Al deseo de tenerte, Ven y dame luz verde, Dime si te quedas o no, Dime si volverás, O si te alejarás, Talvez te arriesgarás, A vivir junto a mí una vez más, Dejemos todo atrás, No es tarde de verdad, Abrazame fuerte dime que esto, Nunca tuvo un final, Eehh ahh amor, Sin ti me hace falta el aire, Todo en mí es confusión, Eeyy hablemos, No dejemos que esto acabe, Todo tiene solución, Chaqo oohhuu no, Que paso aja, Oohhuu, amor, Si tu quieres nos vamos, Solos tu y yo hablamos, Tu y yo, En lo que paso, Todo lo que afecto, Dimelo, Tu y yo, Amenudo te pienso, Olvidarte lo intento, Pero fue tan intenso lo que hubo, Entre tu y yo, No puedo darle muerte, Al deseo de tenerte, Ven y dame luz verde, Dime si te quedas o no, Dime si volverás, O si te alejarás, Talvez te arriesgarás, A vivir junto a mí una vez más, Dejemos todo atrás, No es tarde de verdad, Abrazame fuerte dime que esto, Nunca tuvo un final, Eehh ahh amor, Sin ti me hace falta el aire, Todo en mí es confusión, Eeyy hablemos, No dejemos que esto acabe, Todo tiene solución, Chaqo me dices, Que quieres dejarlo así, Que no sabes si esto, Es bueno pa ti, Ya no quieres una relación, Te olvidas facil de esta conexión, Que ya no puedes confiar más en mí, Y que sin mi tu no puedes vivir, Que tu estado es de confusión, Y ahi muchas huellas en tu corazón, Aveces pensamos que las cosas buenas, duran para siempre, pero cuando nos damos cuenta, que no es así mas lo ..., Te lo dice el equilibrio perfecto, Dragón y Caballero, Dime si volverás, O si te alejarás, Talvez te arriesgarás, A vivir junto a mí una vez más, Dejemos todo atrás, No es tarde de verdad, Abrazame fuerte dime que esto, Nunca tuvo un final, Eehh ahh amor, Sin ti me hace falta el aire, Todo en mí es confusión, Eeyy hablemos, No dejemos que esto acabe, Todo tiene solución, Chaqo...",True
"Tengo prisa para hacer de ti, La mujer mas feliz, De este mundo, Pero no me importa cuanto, Deba esperar, Para que sea así., Cuando mires a mis ojos, Créeles que no están mintiendo, Ellos te pueden decir, Lo que me haces sentir, Todo este tiempo deje de decirte, (Yeh yeh yeh yeh yeah), (Baby girl, si supieras cuanto te amo), (Yeh yeh yeh yeh yeah), (Mirándote a los ojos siento), Y yo te quiero, Y ya no voy a perderte, (Y no te voy a perder), Y yo te amo, Y necesito urgente, (Una dosis de ti), Que al mirarte, Admiro mas a dios y a su creación, (Eres perfecta para mi), Hay mujer, Regresaste contigo, La musa de mi inspiración, (Ohhh), (Solo tu muñeca), Tu eres la prueba contundente, Que existen ángeles en la tierra, No ves?, Que a ti te sigo sin pensar sin, Parar, Simplemente es inercia, También., Mi corazón late a mil, Cuando tu estas junto a mi, A veces creo que no puedo, Resistir, Tenerte tan cerquita, Pero tan lejos de mi, Si tu me dejas, Yo puedo hacerte feliz., Y yo te quiero, Y ya no voy a perderte, (Y no te voy a perder), Y yo te amo, Y necesito urgente, (Una dosis de ti), Que al mirarte, Admiro mas a dios y a su creación, (Eres perfecta para mi), Hay mujer, Regresaste contigo, La musa de mi inspiración, Tengo prisa, De mirar tu cuerpo con dulces, Carisias, Paralizadas, El tiempo cuando sueltas tu sonrrisa, Cristalizas, La pasión de una forma tan precisa, No tengo dudas, Si me tocas me erizas, Cuanta alegría, Tu presencia me trae, Yo se que sabes, Que usted mucho me atrae, Usted me levanta, Cuando mi animo decae, Todo mi amor, Con tu encato lo extraes, Oye muñeca, Yo tengo prisa para hacerte, Feliz, Dime que si, You know what I mind, Oyeme roby, El equilibrio perfecto, Tu eres la prueba contundente, Que existen ángeles en la tierra, No ves?, Que a ti te sigo sin pensar sin, Parar, Simplemente es inercia, También., Mi corazón late a mil, Cuando tu estas junto a mi, A veces creo que no puedo, Resistir, Tenerte tan cerquita, Pero tan lejos de mi, Si tu me dejas, Yo puedo hacerte feliz., Yo te quiero, Y ya no voy a perderte, (Y no te voy a perder), Y yo te amo, Y necesito urgente, (Una dosis de ti), Al mirarte, Admiro mas a dios y a su creación, (Eres perfecta para mi), Hay mujer, Regresaste contigo, La musa de mi inspiración",True
"Jugando con el tiempo en mi soledad,, Saviendo que sin ti ya nada sera igual, Que sin tus alas no puedo volar, Que tu en mi mente siempre vas a estar, Jugando con el tiempo en mi soledad, Saviendo que sin ti ya nada sera igual, Que sin tus alas no puedo volar, Que tu en mi mente siempre vas a estar, Porque te veo y tu no estas, Porque te escucho pero a mi ya no vuelas, No más...no más, Nunca más volaras, Porque te vas porque no estas, Porque tu me dejas, Porque te vas porque no estas, Porque tu me dejas, Que bueno seria volver ir al pasado y tenerte, Yo presente y estar hay a tu lado,, Tomarte de la mano y decirte que te amo, Suspirar los dos al tiempo y estar bien conectados, Que nada en esta vida nos hubiera separado, Corazón... Lamento haberme que dado callado, Haberme quedado callado, Porque te veo y tu no estas, Porque te escucho pero a mi ya no vuelas, No más...no más, Nunca más volaras, Porque te vas porque no estas, ¿Porque tu me dejas?, Porque te vas porque no estas, ¿Porque tu me dejas?, Quiero yo poder sentir, Tu corazón cerca de mí, Porque eres tu la razon que me impulsa a vivir, Quédate aqui para poder decirte, Cuanto te quiero, Cuanto te amooo, Porque en mi piel todavia tengo tus besos grabados, Como si hubiera sido ayer y no hace cinco años, Regresa mujer no sabes cuanto te extraño, Quiero volverte a ver, Volverte a ver, Te extraño y yo me muero por ti, Te amo y yo lo puedo sentir, Porque te veo y tu no estas, Porque te escucho pero a mi ya no vuelas, No más...no más, Nunca más volaras, Porque te vas porque no estas, ¿Porque tu me dejas?, Porque te vas porque no estas, ¿Porque tu me dejas?, Ok el dragón desde palma productions, Moste la leyenda, Desde la alkimia musical, Alex ahora si el dragon toma, Porque te veo y tu no estas, Porque te escucho pero a mi ya no vuelas, No más...no más, Nunca más volaras, Porque te vas porque no estas, ¿Porque tu me dejas?, Porque te vas porque no estas, ¿Porque tu me dejas?",True
"No puedo cambiar mis ancias, Puedo mejorar mis flaquezas, Si quieres camina conmigo, Quisiera amarte hasta el infinito, No puedo bajarte la luna, Si puedo llevarte hacia ella, No puedo bajarte una estrella, Si puedo tratarte como a una de ellas, Mi vida, Te observaria hasta que no haya vista, Te seguiría hasta el final del mundo si en el día te perdiera, Hasta encontrarte no me marcharia, Le pediria a Dios que te cuidara, Que en el peligro siempre te guardara, Y cuando llega alfin la noche, Darte las gracias porque estás aquí, No puedo cambiar mis constumbres, Puedo mejorar mi rutina, No puedo evitar si hace frío, Pero se que puedo servirte de abrigo, No puedo entregarte el mundo, Si puedo llevarte donde quieras, No puedo ser rey de inglaterra, Si puedo tratarte como una princesa, Mi vida, Te observaria hasta que no haya vista, Te seguiría hasta el final del mundo si en el día te perdiera, Hasta encontrarte no me marcharia, Le pediria a Dios que te cuidara, Que en el peligro siempre te guardara, Y cuando llega alfin la noche, Darte las gracias porque estás aquí, Si tu presencia es fuerte, Mi corazón lo siente y lo sabe que tu eres mi vida que sin ti no puedo vivir ooh, Mi vida, Te observaria hasta que no haya vista, Te seguiría hasta el final del mundo si en el día te perdiera, Hasta encontrarte no me marcharia, Le pediria a Dios que te cuidara, Que en el peligro siempre te guardara, Y cuando llega alfin la noche, Darte las gracias porque estás aquí, Te seguiría hasta el final del mundo si en el día te perdiera, Hasta encontrarte no me marcharia, Le pediria a Dios que te cuidara, Que en el peligro siempre te guardara, Y cuando llega alfin la noche, Darte las gracias porque estás aquí, Darte las gracias porque estás aquí",True
"Yatra, Yatra, Okay, sí, sí, Mau y Ricky, Hace rato no la ven, pero hoy salió a beber, Porque ya no tiene novio, Ella sabe como soy, si me llama, yo le doy, Porque yo no tengo novia (y ahora anda solita), Hace rato no la ven, pero hoy salió a beber, Porque ya no tiene novio (y ahora es mía solita), Ella sabe como soy, si me llama, yo le doy, Porque yo no tengo novia (y ahora es mía solita), La última vez que la vi, Ella andaba con un tipo por ahí, Qué cosa rara, ahora está encima de mí, ¿Qué está pasando?, ¿qué está pasando?, Yo no lo sé, sé, Pero parece que ella se quiere vengar de él, él, Si tu novio te termina, Yo te tengo la mejor medicina, Si tu novio te termina, Mezcla guaro con tequila (ay), Hace rato no la ven, pero hoy salió a beber, Porque ya no tiene novio (porque ya no tiene novio), Ella sabe como soy, si me llama, yo le doy, Porque yo no tengo novia (y ahora es mía solita), Hace rato no la ven, pero hoy salió a beber, Porque ya no tiene novio (porque ya no tiene novio), Ella sabe como soy, si me llama, yo le doy, Porque yo no tengo novia (y ahora es mía solita), Ay, ay, ay, ay, Ay, ay, ay, ay (yeah), Ay, ay, ay, ay, Que yo tengo lo que el novio no tenía, Tan solo en dos minutos se me monta encima, Ella quiere que esta noche la haga mía, Que la agarre y que la lleve pa la esquina, Y sé que tengo lo que Yatra no tenía, Se pegó, se pegó, nadie me la quitó, Se pegó, se pegó, creo que se enamoró, Se pegó, se pegó, nunca se despegó, Se pegó, se pegó, Si tu novio (si tu novio), Te termina (te termina), Yo te tengo la mejor medicina, Si tu novio (si tu novio), Te termina (te termina), Mezcla guaro con tequila, Hace rato no la ven, pero hoy salió a beber, Porque ya no tiene novio (y ahora es mía solita), Ella sabe como soy, si me llama, yo le doy, Porque yo no tengo novia, Ay, ay, ay, ay (yeah), Ay, ay, ay, ay, Ay, ay, ay, ay (ay, ay, ay, ay), Que yo tengo lo que el novio no tenía, Con su voz asesina me dice, Yatra, vamos, que mi casa está vacía, Esto no se termina, Empezamos en la sala y terminamo en la piscina, Si tu novio (si tu novio), Te termina (te termina), Yo te tengo la mejor medicina, Si tu novio (si tu novio), Te termina (te termina), Mezcla guaro con tequila, Hace rato no la ven, pero hoy salió a beber, Porque ya no tiene novio, Ella sabe como soy, si me llama, yo le doy, Porque yo no tengo novia (y ahora es mía solita), Mau y Ricky, Yatra, Yatra, Yo le digo a Mau y Ricky que ella no quiere con ellos, Y sé que tengo lo que Yatra no tenía, Sky Rompiendo El Bajo, T-T-Tainy",True
"Divino Ft. Marcos Yaroide, Divino, Mi despertar y mi atardecer, Todo se lo debo a El, Y si en mi vivir no existiera El, No se que seria de mi, Porque todo se lo debo a El, Todo se lo debo a El, Todo se lo debo a El, Mi vida, mi sustento, Mi fuerza, mi esperanza, Todo se lo debo a El, Marcos Yaroide, Si en mi aliento Él no fuera el viento, No, no podria vivir, Y si de mi corazón no fuera El el centro, Habria un vacio en mi, Y es que todo, todo, todo, Se lo debo a El, Yo, Divino, Todo se lo debo a El, Marcos Yaroide, Todo, Divino, Todo se lo debo a El, Marcos Yaroide, A El, Divino, Mi vida, mi sustento, Marcos Yaroide, Mi fuerza, mi esperanza, Todo se lo debo a El, Todo se lo debo a El, Todo se lo debo a El, Mi casa, mi familia, Divino, Y todas mis canciones, Marcos Yaroide, Todo se lo debo a El, Todo se lo debo a El, Divino, Pero todo se lo debo, Marcos Yaroide, Todo se lo debo a El, Divino, A ti Jesus, Mi vida, mi sustento, Mi fuerza, mi esperanza, Marcos Yaroide, Todo se lo debo a El, Divino, Todo se lo debo a El, Marcos Yaroide, Todo, todo, Divino, Todo se lo debo a El, {Marcos Yaroide}, Mi casa, mi familia, Divino, Y todas mis canciones, Todo se lo debo a El, Todo se lo debo a El, Marcos Yaroide, Todo, Divino, Todo se lo debo a El, {Marcos Yaroide}, Mi casa, mi familia, Divino, Y todas mis canciones, {Marcos Yaroide}, Todo se lo debo a El, Divino, Todo se lo debo a El, {Marcos Yaroide}, Todo se lo debo a El",True
"La situación es difícil, Y aguantarlo no puedo, Ya no te noto la misma, Dejarte ir yo no quiero, Por favor, mírame..mientras, Te voy hablando que estoy, Agonizando por tu adios, Como explicarle al corazón, Que hoy te vas, Como decirle que sin ti, Puede seguir, Como fingir para que no, Se de ni cuenta, Que desde hoy, Ya no estarás, Junto a mi...noo, Estoy vagando por las calles, No se a donde ir, Desorientado,confundido, No se que hacer, Pues lo único que hago, Es pensar en ti, Y este corazón, A gritos va llamándote, En mi mente está claro, Que ya hoy te vas, Es mi corazón que no, Lo quiere aceptar, Pues le hace falta, Tu cariño y tu calor, Dime como aliviar el dolor, Como explicarle al corazón, Que hoy te vas, Como decirle que sin ti, Puede seguir, Como fingir para que no, Se de ni cuenta, Que desde hoy, Ya no estarás, Junto a mi...noo, No te imaginas como ésto, Afecta mi corazón, Como aliviar, Con esta separación, Aun recuerdo, Esa primera vez, Los dos envueltos, Y tu tocándome, Y ahora me encuentro aqui, Solo y vacío, Agonizando no aguanto este frio, Dios mio ayudame que esto me mata, Dime porqué esto me pasa, Y ahora se va, se va, Y se va y se va, Y lo mas que me duele, Que no la vuelvo a ver jamás, Y ahora se va, se va, Y se va y se va, Y lo mas que me duele, Que no la vuelvo a ver jamás, Como explicarle al corazón, Que hoy te vas, Como decirle que sin ti, Puede seguir, Como fingir para que no, Se de ni cuenta, Que desde hoy, Ya no estarás, Junto a mi..noo, Como explicarle al corazón, Que hoy te vas, Como decirle que sin ti, Puede seguir, Como fingir para que no, Se de ni cuenta, Que desde hoy, Ya no estarás, Junto a mi..noo, Que dificil es, Aceptar el adios, De lo que amas, Pero éste corazón, Nunca pero nunca, Dejará de buscarte, Este sentimiento, Divino...",True
"La situacion es dificil y aguantarlo no puedo, Ya no te noto la misma dejarte ir yo no quiero, Por favor mirame mientras te voy hablando que estoy, Agonizando por tu adios, Como explicarle al corazón que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estarás junto a mí, Estoy vagando por las calles no sé donde ir, Desorientado confundido no sé que hacer, Pues lo único que hago es pensar en ti, Y este corazon a gritos va llamandote, En mi mente esta claro ya que hoy te vas, Es mi corazon que no lo quiere aceptar, Pues me hace falta tu cariño y tu calor, Dime como aliviar el dolor, Como explicarle al corazón que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estarás junto a mí, No te imginas como esto afecta mi corazón, Como aliviar con esta separación, Aún recuerdo esa primera vez, Los dos envueltos y tu tocandome, Y ahora me encuentro aqui solo y vacio, Agonizando no aguanto este frio, Dios mio ayudame que esto me mata, Dime por que esto me pasa, Y ahora se va, se va y se va y se va, Y lo mas que me duele, Que no la vuelvo a ver jamas, Como explicarle al corazón que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estarás junto a mí, Como explicarle al corazón que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estarás junto a mí, que dificil es aceptar el adios, De lo que amas pero tu corazon nunca, Pero nunca dejará de buscarte, Esto es sentimiento, divino",True
"Desde que te conocí, Todo cambio en mí, Mi universo, Sentí el fuego, Y hoy me arriesgo, A decirte…, Quiero tenerte…, Conmigo, Siempre siempre siempre siempre, Para besarte, acariciarte, siempre amarte, Hasta la muerte!, Caíste desde el cielo, Así lo siento, Tú naciste para mí, Junto a ti soy tan feliz, Me encantan tus caricias, Tu sonrisa, Me encanta tu aliento, Que me azota con la brisa, Me eleva hasta el cielo, Contigo vuelo!!!, Tan alto que yo se que esto es verdadero, Contigo es diferente si estas de frente, Mi corazón se agita y te juro, Que quiero tenerte (yeeeahh), Conmigo Siempre siempre siempre siempre, Para besarte, acariciarte, siempre amarte, Hasta la muerte!, Quiero tenerte, Conmigo siempre siempre siempre siempre, Para amarte, Amarte por siempre!!!!, Tú para mí, Eres todo lo que quiero, Hay yo para ti, Quien cura tus lamentos, Se que aquí lo nuestro es algo eterno, Esto es lo que siento, Tú eres mi sustento, Yo para ti, El dueño de tu fuego, Tú para mí, Las alas de mi vuelo, Se que sin ti, Caería en un abismo, No seria lo mismo sin tu amor, Te juro que quiero tenerte…., Conmigo Siempre siempre siempre siempre, Para besarte, acariciarte, siempre amarte, Hasta la muerte!, Conmigo siempre, Si siempre, Sin ti no quiero vivir, Eres todo para mí, Que quiero tenerte, Conmigo Siempre siempre siempre siempre, Para besarte, acariciarte, siempre amarte, Hasta la muerte!, Quiero tenerte, Conmigo siempre siempre siempre siempre, Para amarte, Amarte por siempre!!!! (Bis)",True
"Hay una lágrima, Que cae sobre tu tumba, Lo único que hago es recodar, Hay momentos en mi corazón que nunca voy a olvidaaar, Hoy voy a llorar, Hay una lagrima yeee, Escuchen bien los que experiencias han tenido, Discúlpame si trae recuerdo de lo sucedido, Mi intención no es ponerte resentido, Pensativo, no, pero no viviré tranquilo, Sino le rindo un homenaje al gran K2, K2-Young, hombre humilde como muchos son, Y dedicarle esto a los que han fallecido, Descargando mí suspiro y en mi mente sigues vivo, Aun recuerdo que llegabas a mi casa, Tocar la puerta, beber café de mi taza, Ir a la disco y janguear un rato, En ocasiones o montones comer del mismo plato, Legislar mujeres por el día, Y en la noche en mi coche escuchar la melodía, Hay como pica el saber que no regresa, Y como pesa ver tu retrato en mi mesa, Hay una lágrima, Que cae sobre tu tumba, Lo único que hago es recodar, Hay momentos en mi corazón que nunca voy a olvidaaar, Hoy voy a llorar, Hay una lagrima yeeee, Ay, como me hace falta el tripeo, el jangueo, El fumeteo, el rebuleo, Tú y yo con gatas en el sandungueo, Buscones como siempre en el campeo, Usando tus ojos por si se tiran los feos, Comprando la tela juntos en el cacoteo, Siempre dabas cara cuando explotaba un peo, Y ahora solo en fotos te veo, Pero se fue, mi hermanito se fue, Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Pero se fue, mi hermanito se fue, Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Hay una lágrima, Que cae sobre tu tumba, Lo único que hago es recodar, Hay momentos en mi corazón que nunca voy a olvidaaar, Hoy voy a llorar, Hay una lagrima yeee, Pero se fue, mi hermanito se fue, Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Pero se fue, mi hermanito se fue, Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Es lamentable ver como familias tienen que levantarse..., Y vivir el sufrimiento de haber perdido un ser querido..., Los que se han ido a diario..., K2, esta es tu canción, hasta siempre...",True
